Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	LossMu	DeltaLossMu	AverageViolation	StdViolation	MaxViolation	MinViolation	AverageMultiplier	StdMultiplier	MaxMultiplier	MinMultiplier	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
105	6.4377856	2.1843636	8.53224	1.7110373	4.75	5.4486237	16.0	0.0	1000.0	5340.0	0.0062971698113207545	0.85608745	0.5952092	2.4525173	-0.05285478	0.6713423	0.8999594	12.702184	-1.5235387	-0.028809706	-0.0039163996	-0.18782932	-0.004090756	0.08511588	0.75249624	11.702184	-0.1	2.4854321	0.9643457	5.6412463	0.07890396	0.18193579	-0.10016372	0.7158179	-0.21662876	-0.028809741	-0.0062636845	2.0	0.78406847	0.010137254	848000	2202.7959489822388
106	9.510239	6.4737625	17.09263	-0.7385722	2.25	2.2220485	6.0	0.0	1000.0	5358.0	0.0062593457943925235	0.74602246	0.63850164	2.2546957	-0.40192494	0.3550349	0.40572518	3.6864634	-1.9527421	-0.015327117	-0.009952453	0.15716489	0.008002207	-0.06803542	0.17857811	2.6864634	-0.1	2.4084902	0.96225786	5.6767855	0.08869927	0.1687395	-0.089268565	0.31506625	-0.05315903	-0.015327142	-0.004717392	7.0	0.78101146	0.013665206	856000	2222.8662667274475
107	13.950677	5.0231338	21.727798	5.6746273	12.375	22.825083	72.0	0.0	1000.0	5457.0	0.006315972222222222	1.2544805	0.6054848	2.4488995	-0.47543436	0.37133256	0.6315475	4.1959395	-3.694319	0.042854026	-0.011061553	-0.028606407	-0.00022825785	0.006770359	0.34808412	3.1959395	-0.1	2.6658363	1.0136124	5.734706	0.39758462	0.18592387	-0.07321154	12.968515	-4.7188025	0.042854033	-0.013967542	2.0	0.77510405	0.015886474	864000	2243.320843935013
108	15.056985	3.5637243	21.643291	8.67842	7.5	9.380832	27.0	0.0	1000.0	5517.0	0.006326834862385321	1.5415443	0.48700216	2.6009989	0.24163145	1.0308646	1.5933547	12.532197	-0.40160483	0.012005773	-0.008681537	-1.37219	-0.018783092	0.47701192	1.3758674	11.532197	-0.1	2.6251378	1.0651696	5.6581006	0.11087156	0.11148167	-0.026115373	1.4145774	-0.49273556	0.01200576	-0.018217735	2.0	0.77356803	0.026584404	872000	2263.3274018764496
109	11.909512	4.733644	19.200233	2.97385	7.375	8.4548435	22.0	0.0	1000.0	5576.0	0.0063363636363636365	1.2817967	0.5620804	2.4618146	0.16958676	0.61979145	0.5558103	8.872628	-0.2454271	-0.023375439	-0.0057927202	0.024028769	0.00026060268	-0.00060450553	0.41317838	7.872628	-0.1	2.615431	1.0107293	5.73565	0.07243825	0.16829422	-0.062131524	2.1745362	-0.6570054	-0.023375452	-0.0089556575	1.0	0.772468	0.020335436	880000	2283.317598104477
110	9.6027355	5.1698055	17.427536	0.616393	2.75	2.6809514	7.0	0.0	1000.0	5598.0	0.006304054054054054	1.0363244	0.68395245	2.43194	-0.43522832	0.76993954	0.9428716	10.8590765	-0.48442465	0.15291385	-0.0068004727	-0.32073793	-0.0058428943	0.15308304	0.75707006	9.8590765	-0.1	2.697803	0.99994737	5.627933	0.19357528	0.15813933	-0.08025175	1.0213616	-0.7142497	0.15291387	-0.012623757	2.0	0.77156687	0.014485754	888000	2303.666186571121
111	15.087627	3.9691362	19.32723	7.373563	4.0	4.924429	13.0	0.0	1000.0	5630.0	0.006283482142857143	1.4035478	0.5275951	2.3345678	-0.22756456	0.3117083	1.1247945	11.801406	-3.2798285	0.0024212827	-0.017545596	-0.12435801	-0.0076739937	0.055458724	0.95813906	10.801406	-0.1	2.7788472	1.0351595	5.6663785	0.07598032	0.110506594	-0.037914373	0.8399918	-0.23998046	0.0024212818	-0.01608754	9.0	0.7706355	0.013912094	896000	2324.302119255066
112	14.141912	2.4670258	18.95907	10.387216	1.75	2.6809514	8.0	0.0	1000.0	5644.0	0.006243362831858407	1.382021	0.62917906	2.3742301	-0.092508845	0.23127607	0.2601222	2.3637056	-4.2908683	-0.057264447	-0.019016847	0.25990424	0.0071022213	-0.09264498	0.067884	1.3637056	-0.1	2.848417	1.043672	5.5159116	0.14904964	0.122803986	-0.02901122	0.28674957	-0.028027952	-0.057264443	-0.010292012	21.0	0.7623813	0.011611315	904000	2344.288646221161
113	12.019272	3.1650724	18.015715	7.2908974	6.0	3.7749171	12.0	0.0	1000.0	5692.0	0.006241228070175439	1.2669151	0.56725	2.2831364	-0.09237288	0.32701638	0.41872713	4.2435675	-3.1494403	0.026209509	-0.021141082	0.18475366	-0.0007440746	-0.060852967	0.22274913	3.2435675	-0.1	3.0402734	1.0376098	5.819309	0.10277221	0.12826489	-0.043023385	0.74776345	-0.122543156	0.026209533	-0.0195571	8.0	0.7462009	0.01196145	912000	2364.318608045578
114	10.6489105	4.2931514	15.980186	3.7497406	6.75	7.292976	24.0	0.0	1000.0	5746.0	0.006245652173913044	1.1355745	0.54642427	2.1244419	0.071450695	0.5212537	0.5169975	9.195761	-3.787846	0.00077370886	-0.024111021	0.07443534	-0.0009330809	-0.025141036	0.37418115	8.195761	-0.1	2.8888578	1.0443405	5.670231	0.1543271	0.12211436	-0.059414342	1.6498102	-0.60110927	0.0007737107	-0.024605293	12.0	0.7439183	0.016779369	920000	2384.122807741165
115	10.007042	2.529383	12.546477	4.6815567	9.75	11.333027	36.0	1.0	1000.0	5824.0	0.006275862068965517	1.135184	0.556199	2.1933985	-0.16933565	0.8438357	1.120069	10.228174	-0.19844629	0.009556761	-0.00950359	-0.5212591	-0.00016152859	0.19228025	0.97760135	9.228174	-0.1	2.872979	1.0153551	5.9249687	0.090442546	0.15266202	-0.06975765	2.366058	-0.7723136	0.009556785	-0.01574282	2.0	0.74228096	0.018351657	928000	2403.3080167770386
116	10.6038885	4.3704677	19.503878	4.3611264	15.125	14.242871	45.0	3.0	1000.0	5945.0	0.006351495726495727	1.0016443	0.6381866	2.1255736	-0.80059963	1.3456938	1.9506662	11.521937	-0.69024014	0.05600835	-0.022499315	-2.1640456	-0.013027191	0.71733385	1.7542845	10.521937	-0.1	2.9300723	1.042548	5.8662457	0.1369939	0.1736805	-0.071517564	4.371657	-1.8244963	0.056008358	-0.024047561	2.0	0.7425517	0.011434744	936000	2423.1348206996918
117	13.953205	6.661828	20.928125	-0.6190047	6.75	9.3775	25.0	0.0	1000.0	5999.0	0.006354872881355932	1.1940911	0.7281448	2.3633802	-0.5032783	1.2740018	0.818786	9.671683	0.50332814	-0.004327158	-0.0030610277	-0.93799603	-0.006993592	0.3009123	0.8032665	8.671683	-0.1	3.0174594	1.0539671	5.834704	0.15718637	0.16321759	-0.0845181	1.2075315	-0.40024877	-0.0043271612	-0.0077834344	2.0	0.7417394	0.012333601	944000	2441.6945583820343
118	11.721976	6.471122	20.81827	0.110035405	1.5	1.8027756	5.0	0.0	1000.0	6011.0	0.006314075630252101	1.3267976	0.6798453	2.5153093	-0.14764036	0.5889904	0.49697357	5.4823904	-0.09395589	-0.023720527	-0.011070782	0.0037902694	0.00070641586	-0.0157885	0.3669708	4.4823904	-0.1	2.8826532	1.0579882	5.583455	1.0802791	0.2337205	-0.11546456	0.35057583	-0.21433078	-0.023720533	-0.007032944	7.0	0.74008644	0.009064911	952000	2461.8005776405334
119	12.043932	4.4245825	20.927214	5.9691677	18.625	35.20631	110.0	0.0	1000.0	6160.0	0.006416666666666667	1.2836449	0.66646034	2.3363733	-0.16727461	0.383312	0.7634768	9.285429	-0.29707038	0.05616285	-0.019769661	-0.12155845	-0.0005749464	0.037200402	0.5567474	8.285429	-0.1	3.1424646	1.0627829	5.956755	0.19463794	0.21109745	-0.070656225	26.84318	-15.2829685	0.056162827	-0.060466334	1.0	0.73479414	0.06492453	960000	2481.9893028736115
120	10.376935	7.6058187	20.933596	2.3126202	2.25	1.7139137	5.0	0.0	1000.0	6178.0	0.006382231404958678	1.051236	0.7780111	2.4344907	-0.27558938	1.3025805	1.7520362	11.055925	-0.61232924	-0.014741156	-0.0014208443	-1.9532713	-0.01988399	0.64617366	1.5596709	10.055925	-0.1	2.9478292	1.0452598	5.844012	0.21186595	0.20964423	-0.088210426	3.881569	-3.519238	-0.01474115	-0.029604107	1.0	0.7332107	0.05039344	968000	2501.6732110977173
121	12.625025	5.2149696	21.483444	5.357908	15.875	15.333277	49.0	0.0	1000.0	6305.0	0.0064600409836065575	1.318917	0.70024884	2.5105343	-0.5925864	0.78084123	1.2611042	11.238743	-0.43916538	-0.008588956	-0.014982956	-0.9219906	-0.009234369	0.27407855	1.0450736	10.238743	-0.1	2.9481163	1.0559446	5.980249	0.1421927	0.1654578	-0.08100422	5.338139	-1.3880444	-0.008588979	-0.020476516	2.0	0.7321595	0.017609416	976000	2522.0134670734406
122	12.29122	4.0140977	19.358118	8.178432	4.75	4.5483513	13.0	0.0	1000.0	6343.0	0.006446138211382114	1.1623791	0.6652396	2.6068559	-0.42164272	1.0005082	1.0907955	11.699622	-0.15408665	0.00284756	-0.014735833	-0.99195385	-0.011304021	0.2998044	0.93723583	10.699622	-0.1	3.1310248	1.0619175	5.932454	0.48248154	0.20411444	-0.07805663	1.0426778	-0.4756295	0.0028475295	-0.01944335	2.0	0.7312528	0.014788413	984000	2541.875913619995
123	9.288942	7.1773043	22.02314	1.1851449	14.0	23.124662	71.0	0.0	1000.0	6455.0	0.006507056451612903	0.93034285	0.7907572	2.5242724	-0.57912296	0.7094988	1.0747731	9.604572	-0.18737702	-0.03101472	-0.02019964	-0.59929234	-0.007074356	0.1809506	0.9002861	8.604572	-0.1	3.111113	1.05144	5.962789	0.06605075	0.14454465	-0.05929544	13.176871	-1.255887	-0.03101473	-0.054895032	1.0	0.7297822	0.05929566	992000	2562.3403494358063
124	10.620926	7.14304	19.1785	0.9609522	15.875	20.300478	54.0	0.0	1000.0	6582.0	0.006582	0.9768543	0.9043408	2.6072469	-0.6620882	1.3030329	1.0320362	6.977704	0.0894182	0.019812066	-0.0075993156	-1.486789	-0.019683719	0.43152985	0.95003074	5.977704	-0.1	3.177085	1.0839163	6.123653	0.26188445	0.15341488	-0.040116206	7.581661	-1.7892394	0.019812074	-0.015343672	2.0	0.7285955	0.0192301	1000000	2582.7402749061584
125	10.111729	5.6023407	19.207855	1.8324256	5.625	6.5942683	21.0	0.0	1000.0	6627.0	0.006574404761904762	1.1198381	0.75201917	2.6284416	-0.67076945	1.6799856	0.86241233	7.161933	0.7051863	-0.032478474	0.00080659986	-2.3820348	-0.038455248	0.6812174	0.8612397	6.161933	-0.1	3.2601695	1.0832486	6.069727	0.4595582	0.23105551	-0.12476943	2.167439	-1.1536429	-0.03247846	-0.008398242	1.0	0.7273164	0.018258467	1008000	2602.7774555683136
126	9.529067	5.8817277	18.46957	2.4248538	4.875	5.230619	14.0	0.0	1000.0	6666.0	0.0065610236220472445	1.0104576	0.763172	2.455078	-0.3142715	0.48461604	0.40381578	5.7246666	-0.32781067	-0.005403968	-0.016464759	0.15177502	0.007072419	-0.0517245	0.26419416	4.7246666	-0.1	3.2241538	1.0618753	5.973386	0.12066438	0.21464372	-0.13667187	0.5689879	-0.056394696	-0.005403972	-0.013528393	7.0	0.72680426	0.013647294	1016000	2623.1863684654236
127	13.270925	3.7079995	20.469112	9.371156	6.625	7.034513	20.0	0.0	1000.0	6719.0	0.0065615234375	1.2963845	0.55834335	2.3325446	-0.23388276	0.51883745	0.6176065	6.187623	-0.24472848	-0.014954749	-0.006752343	-0.08835328	-0.00031293184	0.010016668	0.4445604	5.187623	-0.1	3.3168013	1.0765928	6.120951	0.14189556	0.20352188	-0.057266265	1.3947717	-0.1966784	-0.014954758	-0.0050380984	2.0	0.72570074	0.0067611267	1024000	2643.6039757728577
128	12.04624	4.4908047	19.232761	3.6883485	23.125	51.052517	158.0	0.0	1000.0	6904.0	0.006689922480620155	1.1616372	0.6480425	2.4964504	-0.15416746	0.7466932	0.90281755	7.557915	-0.08172412	-0.06935302	-0.18239191	-0.5402255	-0.0048907995	0.14659888	0.7406929	6.557915	-0.1	3.4031053	1.1003503	6.0683613	0.10269014	0.23700878	-0.06743191	92.65463	-32.83561	-0.069353014	-0.2706385	2.0	0.7250935	0.19674906	1032000	2663.978133916855
129	10.757746	4.0065703	17.240917	2.6301205	8.75	17.654675	55.0	0.0	1000.0	6974.0	0.00670576923076923	1.2207732	0.59632957	2.4627268	-0.37193745	1.3713567	1.469394	16.318485	0.056934386	0.1325341	0.017237425	-1.7067986	-0.022667289	0.5119552	1.3959078	15.318485	-0.1	3.5732172	1.1146593	6.1594253	0.1265254	0.21939401	-0.09212923	3.9385495	-1.8251784	0.13253412	-0.04571539	1.0	0.7253834	0.092048414	1040000	2683.7266957759857
130	11.471382	5.3922663	18.216282	1.6661282	7.625	8.29062	25.0	0.0	1000.0	7035.0	0.006712786259541984	1.108427	0.73046815	2.4430559	-0.52353024	0.9178432	1.0654539	13.04697	-0.2353586	0.089680314	0.006933823	-0.96949536	-0.011982918	0.25606355	0.89211047	12.04697	-0.1	3.5759575	1.1271945	6.0587583	0.12238778	0.29116562	-0.15520829	1.9599715	-0.39934146	0.08968031	-0.0109258965	1.0	0.7269703	0.033490326	1048000	2703.955041408539
131	8.985868	6.6910224	18.998684	0.6713297	7.5	10.29563	30.0	0.0	1000.0	7095.0	0.00671875	0.9613395	0.7820536	2.7144048	-0.56540185	0.83035254	1.231289	16.305443	-0.10840672	0.05083843	-0.01257275	-0.65777993	-0.018387437	0.19772439	1.1116492	15.305443	-0.1	3.5717323	1.1200055	5.741904	0.10177479	0.24892032	-0.12622374	2.5816844	-0.32970285	0.050838426	-0.024011062	4.0	0.72837627	0.020676982	1056000	2723.9188027381897
132	9.04235	4.3078136	13.385582	-0.9321084	8.75	7.066647	25.0	1.0	1000.0	7165.0	0.006734022556390978	0.93299294	0.80975246	2.2752953	-0.66822684	0.8553078	0.6799015	5.5316534	0.022069097	0.07124939	-0.0060527995	-0.37580162	-0.0044691265	0.096381225	0.57521725	4.5316534	-0.1	3.6974175	1.1087128	6.2320323	0.28249443	0.15753543	-0.064906076	1.3440183	-0.21953559	0.07124937	-0.018690992	2.0	0.7317257	0.030063545	1064000	2743.8952779769897
133	8.62199	7.114624	21.41695	-1.1502963	3.875	2.666341	8.0	0.0	1000.0	7196.0	0.006712686567164179	0.71188986	0.7234261	2.3211706	-0.41867435	0.65009564	0.59018135	5.848886	-6.206317	-0.021661421	-0.021948101	-0.06633038	-0.005292177	0.020638142	0.46273777	4.848886	-0.1	3.7007267	1.0909756	6.0480194	0.080332436	0.21199164	-0.07996437	0.50015026	-0.09679985	-0.021661388	-0.01940052	15.0	0.7328788	0.013253094	1072000	2762.4768397808075
134	7.5269933	5.2920904	15.731429	-0.7109816	8.5	6.819091	24.0	0.0	1000.0	7264.0	0.006725925925925926	0.9248025	0.685476	2.763989	-0.37047666	0.67292607	1.0520945	13.449308	-0.15757737	0.007837351	-0.0275418	-0.6213758	-0.008269131	0.14175516	0.90566385	12.449308	-0.1	4.076768	1.1026409	6.464831	0.109649	0.19746982	-0.09406547	1.6049075	-0.26381683	0.007837351	-0.03492316	4.0	0.73202324	0.016518367	1080000	2782.2555825710297
135	7.146027	5.6947536	16.945162	0.566254	6.75	6.7221646	21.0	0.0	1000.0	7318.0	0.00672610294117647	0.7290646	0.6460156	2.2764397	-0.28875187	0.68393004	0.7947562	5.6895094	-2.4470613	-0.015836064	-0.008146109	-0.29383075	-0.0023003519	0.07213637	0.6785408	4.6895094	-0.1	4.0040765	1.0527971	6.189613	0.08678518	0.10438003	-0.02883692	1.075268	-0.098513365	-0.015836058	-0.024085155	2.0	0.7302828	0.026934154	1088000	2801.9157888889313
136	9.773193	4.762313	18.700575	3.2174942	13.375	21.69065	68.0	0.0	1000.0	7425.0	0.00677463503649635	0.9240426	0.6662439	2.469589	-0.5866864	0.8485797	0.9884292	5.96691	0.048485875	0.11917288	-0.030098729	-0.67331743	-0.005564034	0.16763042	0.87879825	4.96691	-0.1	4.0035305	1.0665774	6.4543386	0.1928485	0.19421136	-0.04909414	12.756414	-4.2793846	0.11917288	-0.06970467	1.0	0.72915196	0.07077261	1096000	2822.153916835785
137	11.888296	6.1814103	22.467035	2.801976	7.125	4.1363482	12.0	0.0	1000.0	7482.0	0.0067771739130434785	0.93420976	0.9003399	2.5007915	-0.8208189	1.1554829	1.6892356	8.201003	-0.059034616	-0.10204637	0.00091570616	-2.3271594	-0.021502018	0.5219951	1.5271926	7.201003	-0.1	4.038161	1.0786673	6.472693	0.50961256	0.22438437	-0.12083762	2.0353634	-0.97277904	-0.102046385	-0.008598931	1.0	0.72829473	0.022050956	1104000	2842.075232028961
138	12.506458	5.28496	21.884943	4.176769	6.0	4.8733974	13.0	0.0	1000.0	7530.0	0.00677158273381295	1.2907754	0.58156914	2.4760172	-0.10026151	0.7563954	0.7959198	7.052822	0.071639985	-0.0039286474	-0.008568223	-0.4041501	-0.0033120513	0.08501708	0.6905947	6.052822	-0.1	4.075042	1.0808159	6.405071	0.22548988	0.14468671	-0.04052878	0.8493656	-0.08283138	-0.0039286558	-0.013384029	2.0	0.72766745	0.01404458	1112000	2862.1093027591705
139	9.409342	6.0516734	22.200254	1.5920314	13.75	13.432703	36.0	0.0	1000.0	7640.0	0.006821428571428571	0.97753346	0.7287385	2.3290453	-0.51356447	0.86344165	0.95970976	6.904605	-0.06867021	-0.025858408	-0.01592105	-0.8438397	-0.0070667863	0.17947921	0.82442176	5.904605	-0.1	4.2914815	1.0609406	6.266651	0.157423	0.12339921	-0.034623884	4.2547245	-0.49930692	-0.025858423	-0.033836737	2.0	0.72714615	0.03700245	1120000	2881.834941148758
140	12.089401	2.6731594	15.774649	7.555119	4.375	4.385701	13.0	0.0	1000.0	7675.0	0.0068040780141843974	1.1655105	0.6265679	2.5195906	-0.20593156	0.97956	0.7542979	13.293925	0.30302364	-0.028945256	-0.0072824657	-0.58871955	-0.009345651	0.121833965	0.69999146	12.293925	-0.1	4.1588793	1.0617157	6.4527664	0.12992726	0.12781323	-0.04229354	0.74257255	-0.3125416	-0.02894525	-0.014444346	4.0	0.7273648	0.015693594	1128000	2902.0877063274384
141	7.7159214	3.6615245	13.10371	0.7478187	5.375	6.3035207	17.0	0.0	1000.0	7718.0	0.006794014084507042	0.94906175	0.52842766	2.2398686	-0.102586046	0.44505405	0.377373	5.485803	-0.078600496	-0.015379719	-0.015549509	0.24929017	0.004959047	-0.06084173	0.252077	4.485803	-0.1	4.3292003	1.0469896	6.4322147	0.18521151	0.16465217	-0.104567505	1.1699876	-0.08641994	-0.01537972	-0.015664075	7.0	0.7277665	0.011520038	1136000	2922.2421300411224
142	12.997395	6.015594	21.969294	0.2874976	8.625	8.688174	29.0	0.0	1000.0	7787.0	0.006806818181818182	1.0796965	0.6007101	2.374684	-0.44312727	0.59981567	0.7063968	6.7486277	-0.055010438	0.042734485	-0.00867394	-0.1807287	-0.00070266426	0.030487522	0.5856976	5.7486277	-0.1	4.4659605	1.0784281	6.453535	0.2165956	0.24786651	-0.110345036	1.6558738	-0.24471045	0.042734504	-0.009129934	2.0	0.72582734	0.0074951774	1144000	2942.6797337532043
143	12.99655	5.8646026	19.51807	4.1579294	2.375	4.5259666	14.0	0.0	1000.0	7806.0	0.006776041666666666	1.3023543	0.73540336	2.3881974	-0.1722041	0.7396146	0.3053846	4.7299223	0.22206897	0.013082449	-0.0056458246	0.20748438	0.000849396	-0.04845949	0.23251706	3.7299223	-0.1	4.313788	1.0478412	6.3378778	0.17075975	0.115103975	-0.033583373	0.7184673	-0.31548828	0.013082455	-0.006442116	2.0	0.7250581	0.006157817	1152000	2962.5134842395782
144	12.045755	5.776567	20.859413	3.4292731	2.0	3.2015622	10.0	0.0	1000.0	7822.0	0.006743103448275862	1.2365541	0.79748476	2.4558306	-0.34745136	0.28247264	0.2082996	2.9053655	-0.22147891	-0.0072351703	-0.0046242075	0.41185173	0.0012621582	-0.09455172	0.05927874	1.9053655	-0.1	4.3701506	1.059367	6.4546447	1.4406726	0.15861966	-0.046059772	0.2768271	-0.017169863	-0.007235181	-0.0017628656	2.0	0.724306	0.004227912	1160000	2983.0088300704956
145	10.335876	4.95518	21.478485	4.165509	6.625	4.1212106	16.0	2.0	1000.0	7875.0	0.006742294520547945	1.2070947	0.6924352	2.4894593	-0.21637617	0.31661505	0.3684534	4.1905384	-0.21647996	0.007743654	-0.005848927	0.27265242	0.0010722578	-0.06424349	0.20752859	3.1905384	-0.1	4.3781757	1.0525901	6.411935	0.43116805	0.20511362	-0.07522003	0.55954224	-0.17068896	0.0077436566	-0.01261167	3.0	0.7231343	0.018618071	1168000	3003.3252663612366
146	11.9598255	5.9326673	19.844625	2.1647599	6.0	6.538348	20.0	0.0	1000.0	7923.0	0.0067372448979591834	1.1375098	0.6292075	2.1784034	-0.31465128	0.5043105	0.5461909	5.771251	-0.10822314	-0.010438707	-0.010809369	0.0258192	-2.5318936e-05	-0.012399914	0.41891998	4.771251	-0.1	4.2760243	1.0606855	6.445834	0.1703231	0.17589964	-0.07114644	1.168313	-0.26875323	-0.010438724	-0.008492005	2.0	0.72165596	0.007987715	1176000	3022.945274591446
147	10.475508	2.3386662	14.151289	6.997863	25.0	37.78558	123.0	0.0	1000.0	8123.0	0.006860641891891892	1.2622068	0.5402154	2.317544	0.042353556	1.0463676	1.2450546	9.834033	-0.733525	0.11799236	-0.051987007	-1.7026509	-0.0061672926	0.36772755	1.0825237	8.834033	-0.1	4.3951993	1.050881	6.5381804	0.28172302	0.21215802	-0.09613591	27.884388	-9.996096	0.11799235	-0.07070424	2.0	0.7208673	0.032097228	1184000	3042.6582531929016
148	14.23591	3.7320905	18.58837	8.050655	1.625	2.9553976	9.0	0.0	1000.0	8136.0	0.006825503355704698	1.3111206	0.44063172	2.1849644	0.27370816	1.1354661	0.91103506	8.565551	0.091919005	-0.0063446923	-0.008542711	-1.1909117	-0.005424857	0.260776	0.8440739	7.565551	-0.1	4.303938	1.0570796	6.483366	0.31477845	0.21620664	-0.08723131	1.6367218	-1.3219908	-0.006344699	-0.02267632	2.0	0.7202741	0.026036216	1192000	3061.8894414901733
149	12.507805	4.8726144	19.248383	2.6076276	1.0	2.6457512	8.0	0.0	1000.0	8144.0	0.0067866666666666665	1.3310769	0.6585402	2.6093612	-0.2908727	0.28224707	0.3410028	5.493808	-0.371302	-0.016936822	-0.024375176	0.35448176	0.0027119815	-0.08124253	0.19664767	4.493808	-0.1	4.446766	1.0739307	6.3561845	0.20617063	0.13848099	-0.050847724	0.20965324	-0.05224134	-0.016936826	-0.019148374	24.0	0.71931934	0.013063908	1200000	3081.2342987060547
