Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	LossMu	DeltaLossMu	AverageViolation	StdViolation	MaxViolation	MinViolation	AverageMultiplier	StdMultiplier	MaxMultiplier	MinMultiplier	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
47	1.4949372	0.81896615	3.0285654	0.6991939	6.147913	7.2215104	21.819363	0.0	1000.0	1868.4545	0.004865766843159994	0.13409476	0.18503943	0.6792773	-0.34651342	0.20025903	0.29682633	3.4969	-0.32740322	0.007567985	-0.025119327	0.12441248	-0.009669259	-0.08838036	0.09602834	2.4969	-0.1	1.4425571	0.37703368	2.5400581	0.5706333	0.03546313	-0.016981255	1.8827815	-0.38409865	0.0075679827	-0.00972317	43.0	1.2076857	0.011957225	384000	1341.2592825889587
48	1.2492251	0.95559275	2.7639868	-0.1853068	6.5789824	8.707883	22.999056	0.0	1000.0	1921.0863	0.004900730366609534	-0.0083247125	0.16460188	0.6416229	-0.32710922	0.49960858	0.5887182	4.697132	-0.087660044	0.005876308	-0.00599396	-0.02103942	6.1998144e-05	0.004868042	0.38770223	3.697132	-0.1	1.2795839	0.3534419	2.311076	0.53125554	0.021948665	-0.013136265	2.6234503	-0.47830534	0.005876338	-0.0019606957	2.0	1.2238674	0.005690893	392000	1367.3530550003052
49	0.986747	0.67116517	2.1728761	-0.19610767	6.6324015	9.40806	29.84091	0.0	1000.0	1974.1455	0.00493536376953125	0.22241901	0.19295631	0.83279985	-0.29919088	0.8980956	0.6489368	4.4905624	-0.3060833	-0.01126362	-0.0328868	-0.23149136	-0.03493178	0.15154523	0.44732386	3.4905624	-0.1	1.3246031	0.36435264	2.3441758	0.5603044	0.06731375	-0.037813827	2.769186	-0.6825459	-0.011263629	-0.021330738	49.0	1.2239115	0.012059946	400000	1394.034831047058
50	1.2299353	0.8918523	2.69531	0.11935942	10.674917	9.085014	30.050303	0.040636756	1000.0	2059.545	0.005047904220281863	0.13934003	0.18707767	0.6549314	-0.4392015	1.2135637	1.0637835	6.612611	-0.52728194	-0.036620427	-0.027197275	-0.72359914	-0.15457284	0.435349	0.8829525	5.612611	-0.1	1.5329247	0.37341905	2.5799663	0.62058556	0.053935684	-0.023260765	3.179927	-0.67082715	-0.036620423	-0.021811582	21.0	1.2186251	0.013081997	408000	1420.1441340446472
51	1.8759995	1.8135707	6.072579	0.2193823	5.431962	4.3763795	13.056072	0.0	1000.0	2103.0005	0.005055289635291466	0.039465375	0.18573974	0.55122495	-0.7071917	0.81426555	0.582179	3.830641	-0.31566378	-0.0076458952	-0.02056975	-0.19905551	-0.041060373	0.09643547	0.35698313	2.830641	-0.1	1.8073276	0.39996868	3.0157688	0.7216126	0.09869695	-0.046644635	0.859433	-0.24842048	-0.0076459185	-0.013599783	27.0	1.2014878	0.013458811	416000	1446.6663193702698
52	0.45486233	0.7933351	2.0074868	-0.6929798	2.7748914	3.7473218	9.910775	0.0	1000.0	2125.1997	0.005012263459979363	0.10203411	0.15363885	0.69698834	-0.19969594	0.19183388	0.3854584	2.1713636	-0.65980995	0.003916941	-0.025025614	0.17670321	0.008961037	-0.08224123	0.09873046	1.1713636	-0.1	2.188072	0.4414188	3.4228954	0.9076883	0.040009767	-0.017321762	0.33753836	-0.0456191	0.0039169355	-0.010077165	34.0	1.174943	0.012224132	424000	1473.6286613941193
53	1.0509756	0.73828506	2.1633568	-0.5309938	9.900871	17.027853	54.02002	0.0	1000.0	2204.4067	0.005102793375651042	0.018825427	0.1385654	0.43983617	-0.60150135	0.5734372	0.646451	4.4965672	-0.70432967	-0.004106774	-0.00803926	-0.105744325	-2.065301e-05	0.03909143	0.32909206	3.4965672	-0.1	2.313886	0.4445413	3.583628	0.99465156	0.03750357	-0.026838273	5.040419	-3.698104	-0.0041067856	-0.0051742108	2.0	1.1834569	0.00607409	432000	1499.7975351810455
54	2.2916672	2.0537791	7.020652	0.5135711	6.730107	5.846579	15.904309	0.0	1000.0	2258.2476	0.005132380814985796	0.14261016	0.18212634	0.7906676	-0.41667318	1.1078185	1.2610296	6.4899845	-1.0300531	-0.011134657	-0.0165747	-1.1586161	-0.06136346	0.4760292	0.9814177	5.4899845	-0.1	2.329007	0.44952223	3.5726464	1.0276067	0.084458955	-0.03992023	1.9891423	-0.9903164	-0.01113465	-0.014935342	14.0	1.1847353	0.011899765	440000	1526.285974264145
55	0.47452193	1.1294429	2.4260952	-1.5012325	15.061134	29.474865	91.8007	0.0	1000.0	2378.7366	0.0053096798488071984	0.1315747	0.19857693	0.746911	-0.42933336	0.42468968	1.128982	6.2375345	-1.0036901	0.00928891	-0.022784762	-0.46767366	-0.03567797	0.17419559	0.7906283	5.2375345	-0.1	2.3754559	0.46022612	3.7843618	1.0640554	0.054912794	-0.0359889	9.240732	-7.387831	0.009288921	-0.022477573	12.0	1.1835173	0.015209616	448000	1554.051067352295
56	1.2080964	1.001015	3.204232	-0.09546198	17.035614	27.326933	87.47796	0.0	1000.0	2515.0215	0.005515397992050438	0.042369753	0.15973982	0.5839446	-0.43755043	1.61944	1.8245606	9.670177	-0.3721863	0.0030587665	-0.013775937	-2.3810296	-0.04458928	0.8565124	1.6653055	8.670177	-0.1	2.6134908	0.47156447	4.0354276	1.2054859	0.045829978	-0.030487087	10.368812	-6.278489	0.0030587602	-0.029121961	2.0	1.1725477	0.027201876	456000	1580.8659386634827
57	0.98824304	0.9646233	2.236724	-0.68556696	11.282674	13.362625	41.453457	0.0	1000.0	2605.283	0.005614833963328394	0.18817958	0.21914165	0.83378696	-0.42548153	1.1450707	1.3802348	8.63877	-0.8758872	-0.008160801	-0.0047835996	-1.4200239	-0.0293684	0.5053089	1.134418	7.63877	-0.1	2.666619	0.48100063	4.0817914	1.2431484	0.050007842	-0.032025687	4.230999	-1.4537354	-0.008160769	-0.010008224	2.0	1.1698375	0.014491273	464000	1608.0574979782104
58	1.4628301	1.233507	3.135365	-1.137688	4.0313215	3.5308099	10.104863	0.0	1000.0	2637.5334	0.005587994591664459	0.1589135	0.1930136	0.7972571	-0.2155355	1.3054006	1.2391915	8.62475	-0.26982749	0.009267611	-0.007926621	-1.3667775	-0.029254675	0.48740932	1.1236204	7.62475	-0.1	2.7161243	0.4745125	4.0548735	1.1682398	0.055668794	-0.022612564	1.9017619	-1.3716908	0.009267629	-0.007552415	2.0	1.1672019	0.0067868982	472000	1635.5457854270935
59	1.0864272	1.2538896	3.859364	-0.8965505	2.0717366	1.8962584	5.03137	0.0	1000.0	2654.1074	0.005529390462239584	0.12391655	0.21635728	0.79302067	-0.34235358	0.30908173	0.39670828	4.629125	-0.4607066	-0.006248249	-0.02948161	0.19871107	0.020944893	-0.07426241	0.18879901	3.629125	-0.1	2.7084255	0.47712913	4.1624093	1.2229837	0.051607843	-0.022338763	0.3440623	-0.09073156	-0.0062482674	-0.019381888	51.0	1.1653607	0.012342072	480000	1663.4591522216797
60	0.83150643	1.0659131	2.2666345	-1.0151151	4.555418	6.207639	17.89777	0.0	1000.0	2690.5505	0.005513423231781506	0.048337404	0.21909417	0.7384073	-0.59921134	0.34692556	0.30000293	3.19837	-0.08017048	0.0006082538	-0.020962965	0.25153893	-0.0042266846	-0.082041904	0.111721456	2.19837	-0.1	3.1220798	0.489155	4.4029	1.4215007	0.033420213	-0.01708134	0.95481706	-0.25316077	0.0006082481	-0.0138395	15.0	1.158967	0.012833775	488000	1689.9953813552856
61	1.4243789	1.1659529	3.1318536	-0.31395942	3.9469526	6.297867	18.80397	0.0	1000.0	2722.1262	0.005488157703030494	0.12172421	0.27956328	0.9456096	-0.6422771	0.34703773	0.5510834	3.8138463	-0.4341056	-0.0043115257	-0.020783136	0.0686951	-0.001995176	-0.026377814	0.2802106	2.8138463	-0.1	3.0089974	0.4830158	4.4840264	1.4519348	0.050066322	-0.02563744	0.8064298	-0.17496079	-0.004311488	-0.01349635	22.0	1.1607158	0.012785471	496000	1716.3004939556122
62	1.0702583	1.4586831	3.4401479	-1.9419934	4.010189	5.993182	16.590239	0.0	1000.0	2754.2078	0.005464697943793403	0.07994838	0.24306609	0.6656628	-0.9383579	0.42883748	0.5194655	4.723329	-0.39366716	0.0016234552	-0.022349492	0.06359055	-0.0018591098	-0.027779076	0.23461507	3.723329	-0.1	2.9405954	0.50281084	4.3363595	1.3861432	0.05986937	-0.024702918	0.5508123	-0.07425609	0.0016234565	-0.014302088	26.0	1.1622173	0.012362913	504000	1740.932383775711
