Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	LossMu	DeltaLossMu	AverageViolation	StdViolation	MaxViolation	MinViolation	AverageMultiplier	StdMultiplier	MaxMultiplier	MinMultiplier	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
94	12.733646	4.4989204	17.87355	3.0155075	6.89109	5.4406567	15.892464	0.0	1000.0	5437.095	0.007154072651110197	1.4005132	0.6706057	2.6960702	-0.73820555	0.7003801	0.81917495	10.899218	-0.13899595	-0.011794339	-0.019766014	-0.088468306	-0.00282076	0.00878921	0.70048016	9.899218	-0.2	2.2907524	0.5897789	3.6835372	0.43727893	0.20828357	-0.05138907	0.9429179	-0.3513037	-0.011794346	-0.017627303	19.0	1.0365809	0.014207815	760000	1670.0988309383392
95	12.738232	1.8403795	15.213893	9.471678	7.741268	3.01913	12.938149	1.1024168	1000.0	5499.0254	0.007160189310709635	1.3255348	0.58498144	2.4264305	-0.8450563	0.7759713	0.9125017	6.550093	-0.34920165	0.0030252142	-0.006997454	-0.32572016	-0.0015464723	0.12123306	0.7227069	5.550093	-0.2	2.4405587	0.62767124	3.775641	0.49157107	0.13828085	-0.034823194	0.65989137	-0.19411153	0.0030252114	-0.008922467	2.0	1.0398438	0.009922798	768000	1687.164529800415
96	13.842299	2.2036004	17.710426	11.72362	10.303983	11.099384	29.128029	0.2580845	1000.0	5581.457	0.007192599267074743	1.3366379	0.454284	2.2759373	-0.6504099	0.7558052	0.67927307	5.5610037	-0.049972318	0.043962233	-0.01122272	-0.093306	-0.0009801835	0.014236614	0.55063164	4.5610037	-0.2	2.4849536	0.64985704	3.9836104	0.4753584	0.20734665	-0.049450755	2.1749585	-1.319734	0.04396225	-0.011193596	6.0	1.0401084	0.010438209	776000	1704.3623716831207
97	15.290842	1.5977856	17.57287	12.565226	8.935806	5.278682	17.010605	0.0	1000.0	5652.944	0.0072103875607860335	1.4533002	0.4925941	2.281616	-0.63411754	1.005344	1.351474	8.201581	0.013501488	-0.03910954	-0.004841402	-0.98056066	-0.0058739185	0.31348723	1.2032492	7.201581	-0.2	2.4661222	0.64610714	3.881306	0.5176915	0.16452079	-0.0544718	1.1178896	-0.39613128	-0.03910955	-0.010293461	2.0	1.0390403	0.016706305	784000	1721.6834542751312
98	12.067574	5.694476	17.977942	-0.766992	6.830752	5.9320946	19.203362	0.0	1000.0	5707.59	0.007206552833017677	1.4007928	0.57706344	2.3513408	-0.71422994	0.7787005	0.72420084	7.017273	0.11874488	0.0044349674	-0.0011599949	-0.12700902	-0.00064598024	0.029013498	0.61198545	6.017273	-0.2	2.5302432	0.61812925	3.8922958	0.5456834	0.18800113	-0.08787782	0.47925195	-0.0898228	0.0044349656	-0.0041979942	2.0	1.0377516	0.014120278	792000	1738.7146382331848
99	13.865572	2.327448	18.026712	9.717319	9.131121	6.678696	20.036453	0.781081	1000.0	5780.6387	0.00722579833984375	1.4469688	0.53671414	2.6669984	-0.4065343	0.81189126	1.0426991	9.180852	-0.044465184	-0.00088258594	-0.013633672	-0.46100956	-0.012583375	0.1309014	0.9046925	8.180852	-0.2	2.5130224	0.6307668	3.8566697	0.5215012	0.17546827	-0.054080024	1.0907209	-0.20282245	-0.0008825831	-0.01811173	9.0	1.0369847	0.0144419335	800000	1755.8237240314484
100	13.439315	3.7640486	16.971659	4.8495917	7.1808963	4.765638	14.3383665	0.9430198	1000.0	5838.086	0.0072253538830445545	1.3973093	0.5677722	2.5520148	-0.8238988	0.7187911	0.66362965	6.307674	-0.051874794	-0.0067778183	-0.021842994	-0.050095174	-0.0016110279	-0.002913521	0.52975273	5.307674	-0.2	2.5567732	0.6432297	3.8651078	0.5690522	0.18572895	-0.048313648	1.2220249	-0.24896455	-0.0067777964	-0.01722638	23.0	1.0330641	0.011171488	808000	1773.6405243873596
101	13.914665	2.517455	18.115074	10.317955	7.994053	4.0746956	13.206909	0.00044421773	1000.0	5902.038	0.007232889811197916	1.4944369	0.57102764	2.641784	-0.5993641	0.84115505	0.8927905	7.9591236	-0.09086631	-0.012929079	-0.023619775	-0.36868098	-0.008748323	0.09494317	0.7760157	6.9591236	-0.2	2.6538985	0.6915397	4.1728964	0.55646634	0.13919857	-0.04121203	0.63190496	-0.118154705	-0.012929074	-0.025839321	14.0	1.0276542	0.013140439	816000	1791.077895641327
102	15.107934	1.7184118	17.635603	13.004056	10.620197	4.587084	16.242506	3.416027	1000.0	5987.0	0.007265776699029126	1.5605342	0.4939431	2.6162498	-0.3717694	0.85976356	0.9561331	8.644846	-0.02268564	-0.009904704	-0.0053197453	-0.4618914	-0.0025827289	0.11312337	0.8457086	7.644846	-0.2	2.7174137	0.68640584	4.3124304	0.58565825	0.13553989	-0.021466598	1.425481	-0.25015533	-0.009904703	-0.0037170518	2.0	1.0299412	0.005240211	824000	1807.9047021865845
103	16.108732	3.0654545	20.788345	11.034622	5.0901504	3.5080397	10.495206	0.2990464	1000.0	6027.721	0.007244857201209435	1.5678252	0.49812362	2.7337558	-0.37087604	0.88248026	0.5598345	4.967982	-0.15492189	0.013676127	-0.009411151	-0.073100634	-0.0011636764	0.0049054567	0.49637666	3.9679818	-0.2	2.7433848	0.71268195	4.1755753	0.5745458	0.2163544	-0.0483125	0.5510952	-0.21827585	0.013676139	-0.008149437	9.0	1.0304353	0.009895062	832000	1825.1702115535736
104	15.830715	1.5906236	19.255194	13.895667	7.1113973	4.469988	14.050895	0.0	1000.0	6084.6123	0.0072435860770089285	1.6574917	0.50435627	2.5776565	-0.44078076	0.5494393	0.71880114	8.479142	-0.11514952	-0.0031732027	-0.021378303	0.072881475	-0.0013244301	-0.054196052	0.58904827	7.479142	-0.2	2.8158243	0.7122414	4.3290787	0.561192	0.17403106	-0.037221655	0.7133496	-0.09772128	-0.0031731958	-0.018416096	21.0	1.0300035	0.013621706	840000	1842.5880408287048
105	14.103682	2.799725	18.355476	10.759202	7.728893	4.7447004	15.744973	0.8268533	1000.0	6146.4434	0.007248164338885613	1.5139155	0.5762266	2.5952659	-0.32803783	0.77713645	0.8565674	7.4134855	-0.17587705	-0.00020233892	-0.01870963	-0.2985705	-0.0035958886	0.06320327	0.7300631	6.4134855	-0.2	2.810188	0.7224935	4.3473716	0.5780409	0.24322604	-0.057926714	0.6254016	-0.121505976	-0.00020233869	-0.016827721	16.0	1.0214396	0.01311615	848000	1859.948166847229
106	14.540695	1.8419834	17.183485	11.458069	11.267973	7.1948605	22.34378	2.3721604	1000.0	6236.5874	0.0072857329466632596	1.495833	0.5106488	2.4920807	-0.40107208	0.8059782	0.9979043	8.199991	-0.19874197	0.00037822468	-0.01997939	-0.49779668	-0.013397545	0.123007685	0.8531614	7.199991	-0.2	2.878296	0.7408434	4.3398595	0.5755071	0.1707966	-0.0401714	1.287387	-0.30140215	0.0003782258	-0.021464247	15.0	1.0176566	0.011779093	856000	1877.3639237880707
107	13.128206	1.6721753	15.211541	9.567927	7.0106673	6.9618998	24.525356	0.46216336	1000.0	6292.6724	0.007283185605649595	1.4696174	0.5110027	2.4809396	-0.24620447	0.9540703	0.90437835	8.444243	-0.42586064	0.009170031	-0.017098423	-0.59580064	-0.01169008	0.14992611	0.79561794	7.4442434	-0.2	2.9197085	0.75321543	4.734009	0.6303741	0.19510494	-0.050863057	0.81784314	-0.22561938	0.009170026	-0.018411878	7.0	1.0153427	0.0154196145	864000	1894.7371463775635
108	13.327431	3.3088574	17.980227	6.3072844	4.7053633	5.076243	15.8080015	0.0	1000.0	6330.3154	0.00725953604321961	1.390222	0.5886807	2.2305732	-0.6639048	0.6597167	0.90860033	10.070148	-0.11681246	-0.009566066	-0.006913065	-0.13275345	-0.0013006926	0.0050594197	0.7915982	9.070148	-0.2	2.9567485	0.7568484	4.5031366	0.5748985	0.15196837	-0.035706364	0.6755524	-0.19230717	-0.009566074	-0.008004757	3.0	1.0151186	0.008690188	872000	1911.9068660736084
109	13.687246	2.2501442	16.22231	9.546672	11.313883	3.5155652	14.963457	3.1128232	1000.0	6420.8267	0.007296393931995738	1.3529319	0.5899977	2.3640718	-0.5656002	0.67762864	1.028682	7.0829453	-0.17210428	0.017607963	-0.0046391934	-0.50843984	-0.0031333566	0.1208687	0.81826645	6.0829453	-0.2	2.987444	0.78364074	4.531477	0.5943081	0.1832336	-0.037897706	1.2690861	-0.50226885	0.01760795	-0.007957685	2.0	1.016053	0.010856854	880000	1929.2820048332214
110	15.258104	2.2248173	20.166298	13.217956	5.411403	2.7271976	10.348558	2.3020039	1000.0	6464.1177	0.007279411797050957	1.588518	0.5020318	2.5852172	-1.1082754	0.92704725	0.7873324	5.856014	0.13900134	-0.047523998	-0.0048547536	-0.5066283	-0.0031193495	0.118791945	0.680245	4.856014	-0.2	3.0376277	0.7770018	4.6206503	0.63031334	0.19607699	-0.042695165	0.6212283	-0.251964	-0.047523983	-0.005095307	2.0	1.0163102	0.018586889	888000	1946.3231549263
111	15.451439	2.6747155	18.955313	9.571542	6.424531	5.380545	13.996943	1.0488148	1000.0	6515.514	0.007271779196602958	1.4814273	0.53607947	2.5608304	-0.56954414	0.56544274	0.77703494	7.2538533	-0.15564945	0.014512362	-0.008565793	-0.031547748	-0.0003511496	-0.01735508	0.6217283	6.2538533	-0.2	3.0121012	0.80778056	4.571256	0.7077037	0.16686337	-0.047858045	0.58513695	-0.16377828	0.014512375	-0.008558384	7.0	1.0167649	0.010739973	896000	1963.7576446533203
112	14.265711	2.1983104	19.38582	11.873344	3.3082194	2.188694	6.031099	0.0	1000.0	6541.9795	0.007236702978083518	1.5384947	0.5109203	2.6218832	-0.5171329	0.75662124	0.68249905	4.724346	-0.13921906	-0.019533511	-0.0024092756	-0.14686847	-0.0006150156	0.025994243	0.53378206	3.7243462	-0.2	3.09798	0.7936261	4.578023	0.64561236	0.1419114	-0.03507156	0.45679462	-0.27860546	-0.019533478	-0.0011226367	2.0	1.0168458	0.0014115467	904000	1981.3056938648224
113	14.527618	2.42931	18.55875	11.220253	7.3803635	5.338464	14.514539	0.0	1000.0	6601.0225	0.007237963224712171	1.5064547	0.4730197	2.5856829	-0.2117682	0.4142566	0.57161456	5.015929	-0.16579877	0.01410718	-0.005925336	0.2645757	0.0013026595	-0.09644693	0.4095851	4.015929	-0.2	3.1223314	0.7868784	4.783092	0.69972825	0.13120532	-0.022801377	0.5900095	-0.1842373	0.014107174	-0.0025482904	4.0	1.0163162	0.004904648	912000	1998.1816425323486
114	13.127895	1.8848592	15.2892685	9.027522	5.461672	4.3421016	12.007988	0.18929371	1000.0	6644.716	0.007222517195991848	1.450023	0.54694605	2.5032704	-0.6498055	0.699104	0.80428946	7.0640635	0.016313568	-0.005404331	-0.017351253	-0.1640369	-0.0023315698	0.028311558	0.6602407	6.0640635	-0.2	3.1332595	0.77040726	4.6888013	0.68509287	0.16670264	-0.03487748	0.43850794	-0.088804334	-0.0054043345	-0.018269291	14.0	1.014825	0.01624412	920000	2015.151795387268
115	16.155266	2.417004	19.92917	11.940358	6.860278	4.42948	14.935066	1.6332209	1000.0	6699.598	0.007219394552296606	1.490448	0.4965753	2.2868364	-1.0578773	0.6137157	0.8004991	6.2056904	-0.15566096	-0.011898318	-0.0076141898	-0.12911963	-0.00043170154	0.0010878373	0.64827603	5.2056904	-0.2	3.1678188	0.81223047	4.8234735	0.61971164	0.20914018	-0.06662056	0.6363546	-0.12117028	-0.011898301	-0.010889961	2.0	1.0060024	0.014801857	928000	2032.1414148807526
116	14.577616	2.193345	18.958162	11.921469	3.8378294	3.233955	11.422557	0.44891632	1000.0	6730.301	0.0071904922876602564	1.6169599	0.5163858	2.7363648	-0.38078317	0.5748159	0.52383715	4.9015346	-0.058530092	-0.004889435	-0.02331432	0.23873296	-0.01393038	-0.09080483	0.39168024	3.9015346	-0.2	3.1838086	0.8236867	4.649721	0.65282345	0.16294728	-0.0304081	0.33922878	-0.08210054	-0.0048894305	-0.014780011	40.0	1.0043408	0.012376983	936000	2050.0081663131714
117	13.174711	2.7206614	16.585552	7.571944	5.843042	6.445535	15.259556	0.0	1000.0	6777.0454	0.007179073527707892	1.4768776	0.5867123	2.52044	-0.51034623	0.45543507	0.6519558	9.319067	-0.1838248	0.0146388495	-0.016503084	0.20713112	-0.010774463	-0.08738861	0.5225947	8.319067	-0.2	3.0331216	0.8123272	4.7143884	0.547833	0.25149995	-0.092639014	0.5835249	-0.14071408	0.014638863	-0.012989802	17.0	0.99646366	0.012349323	944000	2067.185646057129
118	14.196489	2.4533768	17.103859	10.685113	8.582721	6.8197374	24.729752	1.8788157	1000.0	6845.707	0.007190868730304622	1.418187	0.56803983	2.3568666	-0.7192593	0.7049825	0.87471277	6.2647996	-0.56729805	0.028160475	-0.008706506	-0.2935766	0.0007379651	0.059109397	0.69968086	5.2647996	-0.2	2.963707	0.8083364	4.683399	0.55215514	0.25403586	-0.086340085	1.3960919	-0.45531863	0.028160471	-0.0112215	2.0	0.9861477	0.0077145225	952000	2084.5293996334076
119	15.130018	2.5167735	17.964184	10.620852	4.820199	4.891519	14.010533	0.0	1000.0	6884.2686	0.007171113077799479	1.520273	0.5520462	2.4434125	-0.7508391	0.7417825	0.75524557	7.457252	0.018035434	0.0021025494	-0.016404478	-0.15948495	-0.00018747151	0.021455085	0.6287985	6.457252	-0.2	2.8606186	0.7740071	4.679119	0.55518436	0.21818803	-0.04544507	0.6025675	-0.12053898	0.002102554	-0.015091535	18.0	0.9845713	0.012156541	960000	2102.2512605190277
120	15.193518	3.632038	22.751915	10.531854	7.7869587	3.4682057	12.540008	1.6124858	1000.0	6946.564	0.007176202443020403	1.5424446	0.5281937	2.5762362	-0.70615476	0.6448277	0.8063436	8.623238	0.0392496	0.002483329	-0.018259624	-0.12562893	-0.001602903	0.006058771	0.6631654	7.6232376	-0.2	2.813478	0.7878951	4.418068	0.53212297	0.19700809	-0.05962032	0.6067502	-0.1475724	0.0024833202	-0.016525915	17.0	0.9778661	0.01266757	968000	2119.6826424598694
121	16.876122	2.2988887	19.910423	12.399334	5.237027	5.019981	14.813962	0.02698206	1000.0	6988.4604	0.007160307837314293	1.7560694	0.59920245	3.2387414	-0.61003953	0.6555284	0.70118076	6.822708	-0.0034373552	-0.022159511	-0.0046553575	-0.070938274	-0.0002816543	-0.011108658	0.5654021	5.822708	-0.2	2.8083813	0.75692225	4.461169	0.5661762	0.31108782	-0.06575532	0.58545315	-0.13930771	-0.022159519	-0.004493708	2.0	0.9724549	0.011941812	976000	2136.9585552215576
122	15.093956	2.1126382	19.685677	11.911438	7.061389	6.8710666	20.351267	0.0	1000.0	7044.9517	0.007159503719670985	1.7017314	0.62573457	2.8368368	-0.6305397	0.6478896	0.84252566	6.0834813	-0.21089923	-0.008190877	-0.029282827	-0.27442485	-0.0034672022	0.040819887	0.68055713	5.0834813	-0.2	2.812287	0.77750874	4.654541	0.5276228	0.20775385	-0.08496791	0.8081327	-0.15561467	-0.00819087	-0.024924275	16.0	0.97121376	0.012554627	984000	2154.2473492622375
123	15.820698	1.4290724	17.650885	14.104115	3.223548	2.181988	6.165091	0.18996662	1000.0	7070.7397	0.0071277618408203125	1.6055983	0.45450595	2.4404197	-0.54384905	0.6448181	0.64937305	7.427711	-0.48081213	-0.009083696	-0.012291377	0.004774534	-0.0008052406	-0.031097766	0.5064444	6.427711	-0.2	2.9018154	0.80040306	4.580645	0.59208363	0.1402486	-0.033390358	0.47164997	-0.13624185	-0.009083702	-0.012277038	9.0	0.9714868	0.011644617	992000	2171.6887168884277
124	15.878695	2.279624	20.085863	12.739403	9.366695	6.191722	23.397095	3.4333217	1000.0	7145.6733	0.00714567333984375	1.6398325	0.4677208	2.6259756	-0.43477356	0.55529433	0.7951051	9.284076	-0.051714584	0.01931593	-0.008582598	-0.033542175	-0.00072405115	-0.028721575	0.65622497	8.284076	-0.2	2.8623466	0.8197457	4.632831	0.52047807	0.15457302	-0.03356929	1.1608837	-0.39269006	0.019315954	-0.011470255	3.0	0.9685171	0.010661387	1000000	2188.803087949753
125	15.189205	1.5865113	18.633688	13.341087	15.587713	10.963043	35.774097	0.8215175	1000.0	7270.375	0.0072126736111111115	1.5506934	0.5085174	2.5807977	-0.53532666	0.8380605	1.0182084	8.937626	-0.122036636	0.08824073	-0.009803839	-0.5115966	-0.0021084547	0.11339482	0.9070269	7.937626	-0.2	2.8919013	0.7936755	4.680143	0.48013234	0.22412236	-0.044838518	2.5848398	-1.072448	0.08824072	-0.013668157	4.0	0.96546245	0.013089638	1008000	2205.254978656769
126	15.855242	2.4507313	19.247753	10.868491	9.035159	4.0965915	16.810913	3.9955246	1000.0	7342.6562	0.007227023868110236	1.6442419	0.55409276	2.6657445	-0.9316317	1.4382497	1.2298898	8.039357	-0.047076464	-0.06840342	-0.007269047	-1.9304626	-0.012871623	0.5696205	1.1274909	7.039357	-0.2	2.9247932	0.8186496	4.6277986	0.5084545	0.16864112	-0.032023653	1.3350041	-0.5981862	-0.068403415	-0.011753127	2.0	0.96334285	0.016903799	1016000	2222.264852285385
127	16.453758	2.3734756	20.393635	13.087364	6.92766	4.180003	15.26362	2.5557108	1000.0	7398.0776	0.007224685192108155	1.6321217	0.4561548	2.475885	-0.5066589	0.90938306	0.87273645	9.189004	0.05171231	-0.018191013	-0.008482739	-0.4431083	-0.009697735	0.116895445	0.7676222	8.189004	-0.2	2.9027925	0.81764144	4.635603	0.5551735	0.20025821	-0.050034553	0.6369405	-0.102402985	-0.018191021	-0.009128749	7.0	0.9626533	0.0134058315	1024000	2239.4453403949738
128	16.656736	1.1598378	18.2712	15.008107	7.440182	4.2653575	13.936349	0.42783874	1000.0	7457.599	0.007226355737493944	1.7213615	0.5147313	2.5402827	-0.46624285	0.90225023	0.7672346	6.301504	0.13745137	-0.0020318246	-0.0058622994	-0.4255553	-0.003122002	0.105128996	0.6535416	5.301504	-0.2	2.9510503	0.84049404	4.637304	0.55997217	0.08628682	-0.022898167	0.531084	-0.10880038	-0.0020318313	-0.0060223136	2.0	0.9605346	0.006477754	1032000	2256.836719274521
129	16.808603	1.8407781	19.32449	14.036237	5.6067514	3.9780993	10.980996	0.0	1000.0	7502.453	0.007213897235576923	1.7705961	0.5248292	2.6601686	-0.257868	0.61461866	0.7797951	8.376813	0.07524641	-0.007269068	-0.011376558	-0.026388042	0.0006278679	-0.02678793	0.66126263	7.376813	-0.2	2.9257183	0.82485235	4.708385	0.59559786	0.22340332	-0.064021826	0.5917192	-0.079363525	-0.0072690644	-0.013130849	7.0	0.9597524	0.010637689	1040000	2274.0481090545654
130	16.087078	1.6863849	17.823986	12.26542	2.6970243	2.0596132	5.4974914	0.0	1000.0	7524.0293	0.007179417268010496	1.7207869	0.53613544	2.7823415	-0.16843438	0.5406331	0.47317114	4.2108703	-0.061293393	-0.008761932	-0.0030709952	0.27779335	0.0010234714	-0.10282585	0.3179437	3.2108703	-0.2	3.0195756	0.8362197	4.7601094	0.59096444	0.18317465	-0.03651218	0.3035254	-0.11801389	-0.008761926	-0.0022833403	2.0	0.95795614	0.004371895	1048000	2291.242199420929
131	14.978828	2.1654646	18.183699	11.759085	8.348965	5.779354	19.81688	1.3292357	1000.0	7590.8213	0.00718827773585464	1.6213973	0.54398954	2.891002	-0.58237076	0.47662285	0.71290976	8.222815	-0.21515036	0.033016067	-0.0106248725	0.15962803	0.00062960386	-0.074517295	0.58460397	7.2228146	-0.2	3.0324564	0.839788	4.869665	0.5697605	0.18242499	-0.058779635	0.8693534	-0.282398	0.033016063	-0.014443288	7.0	0.95724076	0.015569294	1056000	2308.3990795612335
132	13.138756	2.4698317	16.422369	9.085317	9.923316	6.819025	20.93839	0.0	1000.0	7670.2075	0.007208841653694784	1.4846406	0.55501515	2.4266963	-0.23422365	0.84193957	0.8623653	6.362995	-0.03805513	-0.001853974	-0.0104280785	-0.5349596	-0.0026889443	0.12920944	0.6970319	5.362995	-0.2	3.112876	0.87229604	4.936279	0.5395958	0.19084768	-0.058460593	1.3111097	-0.28581393	-0.001853972	-0.011069744	4.0	0.95730597	0.010913075	1064000	2325.411880016327
133	13.827694	6.352482	20.71658	-0.97525537	6.3550735	6.8917236	18.17154	0.0	1000.0	7721.0483	0.0072024704662721544	1.4045837	0.45819315	2.0552828	-0.5962133	0.79724866	0.7956654	8.202773	0.1343097	-0.008467619	-0.0059993444	-0.15056542	-0.00093373656	0.016191764	0.7077955	7.202773	-0.2	3.0550258	0.8601588	5.0944953	0.62315583	0.3843331	-0.21644521	1.3112787	-0.29777062	-0.00846766	-0.005906485	3.0	0.9565801	0.012259375	1072000	2342.6003160476685
134	15.239618	2.5190527	18.74107	10.677535	9.690723	8.864588	24.14371	0.2745946	1000.0	7798.574	0.007220902054398148	1.5448171	0.5492993	2.4924932	-0.79711497	0.78394717	1.1101451	8.205573	-0.24353634	-0.02584887	-0.004771035	-0.6074777	-0.0020743012	0.13828216	0.95781875	7.205573	-0.2	3.1616855	0.8628892	4.9626036	0.61275953	0.20828079	-0.061345845	1.3164135	-0.24769378	-0.025848862	-0.011960462	2.0	0.95493746	0.016409902	1080000	2359.5592193603516
135	14.587925	1.5602194	17.154682	12.047953	7.177719	5.5364223	18.730152	0.7169897	1000.0	7855.9956	0.0072205841962028955	1.5029444	0.55215293	2.457338	-0.7387623	0.92019	0.9624345	7.1547813	-0.059461527	-0.019450722	-0.006241517	-0.6495863	-0.0026025176	0.14809205	0.85394	6.1547813	-0.2	3.0425725	0.8718408	4.9956617	0.5607382	0.18598047	-0.03844595	0.66006887	-0.21322706	-0.01945074	-0.00855772	2.0	0.95326966	0.0077852	1088000	2376.6750073432922
136	14.974142	3.1034114	20.518232	9.753062	4.46712	4.0822124	10.865562	0.0	1000.0	7891.733	0.007200486231894389	1.5607674	0.5825279	2.6693568	-0.84110826	0.6135474	0.61401343	5.621219	0.13204399	-0.0117680915	-0.014104279	0.12473964	0.0005449429	-0.06499919	0.50329643	4.621219	-0.2	3.091337	0.8618948	4.839547	0.6070103	0.22122236	-0.06424451	0.26338562	-0.057317853	-0.0117680915	-0.016401038	13.0	0.9513037	0.013415663	1096000	2393.887035369873
137	17.485224	1.6240208	21.177723	15.056496	6.665722	4.2900705	14.931023	1.4092925	1000.0	7945.0586	0.007196611045063406	1.6161329	0.52310187	2.6704056	-0.6302916	0.5349188	0.6346719	7.3556128	-0.15197052	-0.000477316	-0.020423574	0.1529973	-0.0026778132	-0.070458524	0.4938983	6.3556128	-0.2	3.1401954	0.8983593	4.838026	0.57670057	0.26335043	-0.10209434	0.6219326	-0.16914332	-0.00047732412	-0.018579522	14.0	0.9484079	0.0148007795	1104000	2410.8083188533783
138	14.364811	1.1334245	16.627487	12.711775	8.17153	7.3507404	23.806353	0.0	1000.0	8010.4307	0.007203624697897932	1.7220725	0.58332527	2.8908234	-0.5950857	0.83090395	0.95917505	8.067523	0.02019681	-0.00090321025	-0.014846177	-0.57327414	-0.0015563369	0.11790419	0.8285938	7.067523	-0.2	3.072788	0.90095824	5.0100255	0.5452828	0.23817791	-0.1230652	1.0235792	-0.2199145	-0.00090322254	-0.017230326	8.0	0.9505717	0.018224422	1112000	2428.020481824875
139	13.256079	6.782831	19.007774	-2.6977134	8.681194	9.33609	31.92526	0.0	1000.0	8079.8804	0.007214178902762277	1.4507064	0.48307732	2.292578	-0.28335634	0.8125036	0.8842389	7.617469	-0.046620272	0.008453118	-0.021101464	-0.3940307	-0.0047827363	0.08712476	0.7501123	6.617469	-0.2	3.0122442	0.86348933	5.0091877	0.5566038	0.44245845	-0.25254276	1.255895	-0.33920848	0.008453131	-0.02149839	11.0	0.95083034	0.01459703	1120000	2445.5476372241974
140	15.164703	1.158649	16.591227	13.343239	7.1149626	6.1812744	20.68503	0.2039293	1000.0	8136.8	0.007213475004155585	1.4816105	0.60699964	2.8966722	-0.88833964	0.8036112	0.9882154	7.944551	-0.09257628	-0.038621027	-0.009335548	-0.4780849	-0.0015845001	0.09414572	0.8661911	6.944551	-0.2	3.1111212	0.9006476	5.089557	0.54563665	0.21446158	-0.07853837	0.9390419	-0.34008557	-0.038621023	-0.0131842755	2.0	0.9528767	0.013516788	1128000	2462.7233397960663
141	16.053009	2.8146374	20.690687	12.02291	6.6455054	6.845289	17.7842	0.0016963292	1000.0	8189.964	0.007209475235200264	1.6456261	0.5593883	2.5789177	-0.69239515	0.64151174	0.79288	5.7766757	-0.47667915	0.035704736	-0.0032698177	-0.08571715	-0.0005155578	0.00090129854	0.6470333	4.7766757	-0.2	3.0160477	0.8781029	4.919943	0.52698123	0.18043661	-0.03831446	0.5676845	-0.12140125	0.03570475	-0.0076457392	3.0	0.95322096	0.01124306	1136000	2480.0400307178497
142	14.2762165	2.0242085	17.72443	11.566545	6.425625	5.868997	16.378029	0.90060425	1000.0	8241.369	0.007203994004042832	1.491491	0.629855	2.6261294	-0.92463684	0.71098626	0.94134974	7.602597	-0.3003728	0.0076760617	-0.003762744	-0.32433766	-0.0010310113	0.059189998	0.795779	6.602597	-0.2	3.068952	0.8869603	4.9528484	0.54285765	0.3021236	-0.0723733	0.8145884	-0.16280055	0.0076760547	-0.004229018	2.0	0.9528808	0.012703904	1144000	2497.062175512314
143	15.556115	1.9995428	18.074566	12.998581	3.736579	3.764207	12.475433	0.0	1000.0	8271.262	0.007179914686414931	1.5966231	0.64987755	3.0727692	-1.0006292	0.548173	0.5363743	6.0309434	-0.56741035	-0.0054688943	-0.006296716	0.22911131	0.00041915476	-0.091160566	0.35066542	5.0309434	-0.2	3.097789	0.91112363	4.999486	0.5779264	0.17909174	-0.04554209	0.5125099	-0.17755267	-0.005468899	-0.0059837387	2.0	0.9524453	0.010183441	1152000	2514.089747905731
144	15.791549	2.1111228	18.23548	11.76844	5.323142	4.174203	14.763991	0.9046134	1000.0	8313.847	0.007167109206627155	1.665729	0.5020755	2.5993042	-0.22539209	0.57810706	0.815933	8.500794	-0.5283676	-0.0057046018	-0.016460953	-0.08169759	-0.0015484989	-0.008107227	0.66018784	7.5007944	-0.2	3.1484456	0.9170952	4.990929	0.60476065	0.1595611	-0.03091748	0.5612847	-0.115602285	-0.0057046176	-0.017108455	10.0	0.9520317	0.013091986	1160000	2531.2245659828186
145	15.478682	2.7366612	20.129143	11.344091	6.6834745	4.9612293	17.352545	1.8298615	1000.0	8367.314	0.007163796620826199	1.6397616	0.58098364	2.773207	-0.6987932	0.54627717	0.59331805	6.3689184	0.121424675	0.007017412	-0.01594935	0.17890246	-0.0023961961	-0.08161142	0.469233	5.3689184	-0.2	3.1336734	0.9135368	4.933654	0.56788003	0.1815313	-0.053525716	0.58635646	-0.0977115	0.0070173987	-0.013801618	12.0	0.94650674	0.012066823	1168000	2548.296769618988
146	16.93419	3.0060365	23.665546	12.590287	5.818659	4.56483	13.152228	0.0	1000.0	8413.864	0.007154646477731718	1.5843453	0.5080675	2.3739285	-0.906656	0.6058776	0.720791	6.8276005	0.017619118	-0.029035037	-0.011560103	0.004291173	-0.00147034	-0.033026535	0.5947973	5.8276005	-0.2	3.075385	0.91187614	5.1464233	0.57565665	0.3391186	-0.1376539	0.68049395	-0.112238705	-0.029035019	-0.013510561	8.0	0.9393036	0.013556129	1176000	2565.56494140625
